0,0.03105251575495737,-0.9324001746726582,0.8171914888102924,-1.8923553472243022,-0.43514757158137174,0.7,-1.2948878259047715e-33,5.455029601375074e-18,-1.6619901193997144e-19,-2.6302739484573732e-18,0.,1.2842718516941118
-1,0.02177885750300581,-0.9481341401016352,0.7957524265694825,-1.8860234612369742,-0.45228821254781176,0.7,0.000024689885491176992,0.008305293437620268,-0.0002826494574608962,0.0018138559004727023,0.,1.3043103046448008
-2,0.0013288434003004455,-0.9805885877098426,0.7561915707510022,-1.8779759065733557,-0.48896545045462086,0.7,0.00022821838544295216,0.02482633535742912,-0.0009160446445675309,0.005499810187763757,0.,1.3453872546330647
-3,-0.04778905134023702,-1.049145561013823,0.6961293484479696,-1.8857973965483388,-0.5723618318471485,0.7,0.0012952148134701262,0.05715798107175862,-0.002416300559472625,0.013072556635730846,0.,1.4309808054427728
-4,-0.16295903053112645,-1.178674181856775,0.6889743543865141,-2.0095446510180768,-0.7522961214595137,0.7,0.005337275523168305,0.10933175926744866,-0.005309739967392878,0.026776436017041754,0.,1.5880287814332545
-5,-0.2943982638224102,-1.2970572387175014,0.8263212294988074,-2.2647080419215304,-0.9429268831811608,0.7,0.010650690206986304,0.14694585478799516,-0.007021795831832069,0.03869589276474362,0.,1.7257555700396012
-6,-0.4265942718810743,-1.3979562707151376,1.057330963795954,-2.5891205149729357,-1.125572407238643,0.7,0.015541075111675877,0.1705431767807567,-0.0068663809233573386,0.04814195377909527,0.,1.838388296876457
-7,-0.5629279593485877,-1.48942468493306,1.347083204076853,-2.9528008555493988,-1.3076403018151177,0.7,0.019333384899527004,0.18363024521531918,-0.004796913374710467,0.05554033637355798,0.,1.9364588215520737
-8,-0.707170297788282,-1.5759218817820304,1.670858966389179,-3.3321979915502173,-1.495131238679297,0.7,0.021349382818493638,0.18667005868301068,-0.0008519336397803728,0.060475278425518246,0.,2.0254773828980523
-9,-0.8667039367008801,-1.661776052845111,2.0120578417038666,-3.709015037529733,-1.6975919631234353,0.7,0.020780399191536625,0.1781559955060321,0.004563973874052699,0.06168971656496188,0.,2.1100889680155137
-10,-1.0549810337339631,-1.7521191875492304,2.358298723559136,-4.061659930579972,-1.9310406275085779,0.7,0.016588523291218498,0.15373380718644974,0.01002276807185587,0.05654957214927189,0.,2.1949238882171556
-11,-1.303850984124954,-1.8546999715456827,2.6912748155874247,-4.336392949639184,-2.231200969897795,0.7,0.007961062534341529,0.10254272830004432,0.011738830524544436,0.0396273337606183,0.,2.2858122133778678
-12,-1.4734431305189537,-1.9096479095827323,2.818397864857484,-4.370928790818965,-2.4282670853103197,0.7,0.0028198924169015416,0.05985954862210544,0.00852466583777891,0.02354017791294242,0.,2.332038494034688
-13,-1.7475640547850184,-1.9363654647045054,2.79459282075245,-4.088257585896746,-2.715746787137271,0.7,0.00009929347614802597,-0.011101416043762292,-0.0019347612065301683,-0.004359102392991414,0.,2.353880072178527
-14,-1.9097707200802747,-1.8719838430948208,2.6415185456050456,-3.7369780683825855,-2.845762641627685,0.7,0.0018625824817922586,-0.04902719491496818,-0.008784988698414688,-0.0184458468060501,0.,2.300537948345924
-15,-2.0795750523687935,-1.7124107886183244,2.451511850985575,-3.363275339815949,-2.935780446677956,0.7,0.005230048485682778,-0.08778728846076932,-0.01439286135446509,-0.028040532091718997,0.,2.1581761672518986
-16,-2.3156322074262246,-1.3942900753673462,2.366159198032608,-3.1168059523714553,-3.012777245109897,0.7,0.013235378461401453,-0.16415062248551993,-0.02034022470025347,-0.023322734976865787,0.,1.8343759480411066
-17,-2.531676150365919,-1.0780311855655884,2.524430446129324,-3.181327361415584,-3.0706917431487133,0.7,0.028532068303291303,-0.2766785079035723,-0.02519203145115874,0.0006357922697424007,0.,1.4665469836656144
-18,-2.665129453214717,-0.9079958840255652,2.949754924842312,-3.5461784432559145,-3.1191273952275,0.7,0.05316351804710872,-0.40078387422661527,-0.028982031280021865,0.06084269749455941,0.,1.2530342703044732
-19,-2.692534029036394,-0.9109689356465696,3.353201447789853,-3.9263266727123787,-3.1480184968596787,0.7,0.07634639551484368,-0.46009244265307314,-0.03631082455181694,0.11969748283640412,0.,1.2568498416277327
-20,-2.711998893169995,-0.928144639850214,3.7640830793607196,-4.3182077601214335,-3.1760712130951023,0.7,0.10586265868637941,-0.5129478818976374,-0.04723949366394156,0.17824512094869283,0.,1.278838344474854
-21,-2.7328554209391456,-0.9428948667491477,4.18292005843769,-4.718657711009839,-3.2043028543137195,0.7,0.14290943933549222,-0.5662200318776209,-0.061502110123850824,0.23701130906684845,0.,1.2976464868013
-22,-2.7556045959961524,-0.9535922118745346,4.605770566212438,-5.12309308630337,-3.232400701933419,0.7,0.18751559353285702,-0.6201439441020855,-0.07881357332752965,0.2958229380916768,0.,1.3112426299709072
-23,-2.7795721746293456,-0.9611511466337934,5.030436173137625,-5.529247771755603,-3.2601477479462426,0.7,0.23954947347344133,-0.6741785923823269,-0.09888695531990295,0.35452701532430414,0.,1.3208272632820475
-24,-2.8041359952190623,-0.9666506169176985,5.455751946161552,-5.936025903019635,-3.2874613036779112,0.7,0.29886845802556383,-0.7278355537521953,-0.12142613878223701,0.41298686732195017,0.,1.3277886143929731
-25,-2.8288756655569665,-0.9709235517864448,5.881088672720126,-6.342899225189417,-3.3143374414501885,0.7,0.36533502549322683,-0.7807631417648955,-0.1461231824157299,0.47107724026097214,0.,1.3331903949172257
